year_film,category,movie_title,nominee,oscwin,ggwin,guildwin,sagwin,bawin,tomatometer_rating,tomatometer_status,genre,metascore,numnom
1997,actress,the wings of the dove,helena bonham carter,0,0,0,0,0,84.0,fresh,"['drama', 'romance']",73.0,3
1997,actress,afterglow,julie christie,0,0,0,0,0,68.0,False,"['drama', 'comedy', 'romance']",68.0,1
1997,actress,mrs brown,judi dench,0,1,0,0,1,92.0,certified fresh,none,92.0,1
1997,actress,as good as it gets,helen hunt,1,1,0,1,0,85.0,certified fresh,"['drama', 'comedy', 'romance']",67.0,6
1997,actress,titanic,kate winslet,0,0,0,0,0,89.0,certified fresh,"['drama', 'romance']",75.0,8
1997,supporting actress,la confidential,kim basinger,1,1,0,0,0,99.0,certified fresh,"['drama', 'mystery', 'thriller', 'crime']",90.0,7
1997,supporting actress,good will hunting,minnie driver,0,0,0,0,0,97.0,certified fresh,['drama'],70.0,7
1997,supporting actress,boogie nights,julianne moore,0,0,0,0,0,93.0,certified fresh,['drama'],85.0,3
1997,supporting actress,titanic,gloria stuart,0,0,0,1,0,89.0,certified fresh,"['drama', 'romance']",75.0,8
1997,production design,gattaca,gattaca,0,0,0,0,0,83.0,certified fresh,"['sci-fi', 'drama', 'thriller', 'romance']",64.0,1
1997,production design,kundun,kundun,0,0,0,0,0,74.0,False,"['biography', 'drama', 'history', 'war']",74.0,3
1997,production design,la confidential,la confidential,0,0,0,0,0,99.0,certified fresh,"['drama', 'mystery', 'thriller', 'crime']",90.0,7
1997,production design,men in black,men in black,0,0,0,0,0,92.0,certified fresh,"['action', 'sci-fi', 'comedy']",71.0,2
1997,production design,titanic,titanic,1,0,0,0,0,89.0,certified fresh,"['drama', 'romance']",75.0,8
1997,cinematography,amistad,amistad,0,0,0,0,0,77.0,certified fresh,"['drama', 'history', 'mystery']",63.0,3
1997,cinematography,kundun,kundun,0,0,0,0,0,74.0,False,"['biography', 'drama', 'history', 'war']",74.0,3
1997,cinematography,la confidential,la confidential,0,0,0,0,0,99.0,certified fresh,"['drama', 'mystery', 'thriller', 'crime']",90.0,7
1997,cinematography,titanic,titanic,1,0,0,0,0,89.0,certified fresh,"['drama', 'romance']",75.0,8
1997,cinematography,the wings of the dove,the wings of the dove,0,0,0,0,0,84.0,fresh,"['drama', 'romance']",73.0,3
1997,director,the full monty,the full monty,0,0,0,0,0,96.0,certified fresh,"['comedy', 'music']",75.0,4
1997,director,good will hunting,good will hunting,0,0,0,0,0,97.0,certified fresh,['drama'],70.0,7
1997,director,la confidential,la confidential,0,0,0,0,0,99.0,certified fresh,"['drama', 'mystery', 'thriller', 'crime']",90.0,7
1997,director,the sweet hereafter,the sweet hereafter,0,0,0,0,0,100.0,certified fresh,['drama'],90.0,2
1997,director,titanic,titanic,1,1,1,0,0,89.0,certified fresh,"['drama', 'romance']",75.0,8
1997,score,amistad,amistad,0,0,0,0,0,77.0,certified fresh,"['drama', 'history', 'mystery']",63.0,3
1997,score,good will hunting,good will hunting,0,0,0,0,0,97.0,certified fresh,['drama'],70.0,7
1997,score,kundun,kundun,0,0,0,0,0,74.0,False,"['biography', 'drama', 'history', 'war']",74.0,3
1997,score,la confidential,la confidential,0,0,0,0,0,99.0,certified fresh,"['drama', 'mystery', 'thriller', 'crime']",90.0,7
1997,score,titanic,titanic,1,1,0,0,0,89.0,certified fresh,"['drama', 'romance']",75.0,8
1997,score,anastasia,anastasia,0,0,0,0,0,85.0,certified fresh,"['adventure', 'drama', 'animation', 'family', 'musical']",59.0,1
1997,score,as good as it gets,as good as it gets,0,0,0,0,0,85.0,certified fresh,"['drama', 'comedy', 'romance']",67.0,6
1997,score,the full monty,the full monty,1,0,0,0,0,96.0,certified fresh,"['comedy', 'music']",75.0,4
1997,score,men in black,men in black,0,0,0,0,0,92.0,certified fresh,"['action', 'sci-fi', 'comedy']",71.0,2
1997,picture,as good as it gets,as good as it gets,0,1,0,0,0,85.0,certified fresh,"['drama', 'comedy', 'romance']",67.0,6
1997,picture,the full monty,the full monty,0,0,0,0,1,96.0,certified fresh,"['comedy', 'music']",75.0,4
1997,picture,good will hunting,good will hunting,0,0,0,0,0,97.0,certified fresh,['drama'],70.0,7
1997,picture,la confidential,la confidential,0,0,0,0,0,99.0,certified fresh,"['drama', 'mystery', 'thriller', 'crime']",90.0,7
1997,picture,titanic,titanic,1,1,1,0,0,89.0,certified fresh,"['drama', 'romance']",75.0,8
1997,effects,starship troopers,starship troopers,0,0,0,0,0,63.0,fresh,"['action', 'adventure', 'sci-fi', 'thriller']",51.0,1
1997,effects,titanic,titanic,1,0,0,0,0,89.0,certified fresh,"['drama', 'romance']",75.0,8
1997,screenplay,donnie brasco,donnie brasco,0,0,0,0,0,88.0,certified fresh,"['drama', 'thriller', 'crime']",76.0,1
1997,screenplay,la confidential,la confidential,1,0,1,0,0,99.0,certified fresh,"['drama', 'mystery', 'thriller', 'crime']",90.0,7
1997,screenplay,the sweet hereafter,the sweet hereafter,0,0,0,0,0,100.0,certified fresh,['drama'],90.0,2
1997,screenplay,wag the dog,wag the dog,0,0,0,0,0,85.0,certified fresh,"['drama', 'comedy']",73.0,2
1997,screenplay,the wings of the dove,the wings of the dove,0,0,0,0,0,84.0,fresh,"['drama', 'romance']",73.0,3
1997,screenplay,as good as it gets,as good as it gets,0,0,1,0,0,85.0,certified fresh,"['drama', 'comedy', 'romance']",67.0,6
1997,screenplay,boogie nights,boogie nights,0,0,0,0,0,93.0,certified fresh,['drama'],85.0,3
1997,screenplay,deconstructing harry,deconstructing harry,0,0,0,0,0,61.0,False,"['drama', 'fantasy', 'comedy', 'romance']",61.0,1
1997,screenplay,the full monty,the full monty,0,0,0,0,0,96.0,certified fresh,"['comedy', 'music']",75.0,4
1997,screenplay,good will hunting,good will hunting,1,1,0,0,0,97.0,certified fresh,['drama'],70.0,7
1998,actor,life is beautiful,roberto benigni,1,0,0,1,0,59.0,False,"['drama', 'romance', 'war']",59.0,5
1998,actor,saving private ryan,tom hanks,0,0,0,0,0,93.0,certified fresh,"['action', 'drama', 'war']",91.0,7
1998,actor,gods and monsters,ian mckellen,0,0,0,0,0,95.0,certified fresh,"['biography', 'drama']",74.0,3
1998,actor,affliction,nick nolte,0,0,0,0,0,79.0,False,"['drama', 'mystery', 'thriller']",79.0,2
1998,actor,american history x,edward norton,0,0,0,0,0,83.0,certified fresh,"['drama', 'crime']",62.0,1
1998,supporting actor,affliction,james coburn,1,0,0,0,0,79.0,False,"['drama', 'mystery', 'thriller']",79.0,2
1998,supporting actor,a civil action,robert duvall,0,0,0,1,0,61.0,fresh,['drama'],68.0,2
1998,supporting actor,the truman show,ed harris,0,1,0,0,0,94.0,certified fresh,['drama'],90.0,3
1998,supporting actor,shakespeare in love,geoffrey rush,0,0,0,0,1,92.0,certified fresh,"['drama', 'comedy', 'romance']",87.0,9
1998,supporting actor,a simple plan,billy bob thornton,0,0,0,0,0,90.0,certified fresh,"['drama', 'thriller', 'crime']",82.0,2
1998,actress,elizabeth,cate blanchett,0,1,0,0,1,82.0,certified fresh,"['biography', 'drama', 'history', 'romance']",75.0,5
1998,actress,central station,fernanda montenegro,0,0,0,0,0,80.0,False,['drama'],80.0,1
1998,actress,shakespeare in love,gwyneth paltrow,1,1,0,1,0,92.0,certified fresh,"['drama', 'comedy', 'romance']",87.0,9
1998,actress,one true thing,meryl streep,0,0,0,0,0,89.0,certified fresh,['drama'],63.0,1
1998,actress,hilary and jackie,emily watson,0,0,0,0,0,88.0,certified fresh,"['biography', 'drama', 'music']",78.0,2
1998,supporting actress,primary colors,kathy bates,0,0,0,1,0,70.0,False,"['drama', 'comedy']",70.0,2
1998,supporting actress,little voice,brenda blethyn,0,0,0,0,0,79.0,certified fresh,"['drama', 'comedy', 'romance', 'music']",68.0,1
1998,supporting actress,shakespeare in love,judi dench,1,0,0,0,1,92.0,certified fresh,"['drama', 'comedy', 'romance']",87.0,9
1998,supporting actress,hilary and jackie,rachel griffiths,0,0,0,0,0,88.0,certified fresh,"['biography', 'drama', 'music']",78.0,2
1998,supporting actress,gods and monsters,lynn redgrave,0,1,0,0,0,95.0,certified fresh,"['biography', 'drama']",74.0,3
1998,production design,elizabeth,elizabeth,0,0,0,0,0,82.0,certified fresh,"['biography', 'drama', 'history', 'romance']",75.0,5
1998,production design,pleasantville,pleasantville,0,0,0,0,0,85.0,certified fresh,"['drama', 'fantasy', 'comedy']",71.0,2
1998,production design,saving private ryan,saving private ryan,0,0,0,0,0,93.0,certified fresh,"['action', 'drama', 'war']",91.0,7
1998,production design,shakespeare in love,shakespeare in love,1,0,0,0,0,92.0,certified fresh,"['drama', 'comedy', 'romance']",87.0,9
1998,production design,what dreams may come,what dreams may come,0,0,0,0,0,54.0,rotten,"['drama', 'fantasy', 'romance']",44.0,2
1998,cinematography,a civil action,a civil action,0,0,0,0,0,61.0,fresh,['drama'],68.0,2
1998,cinematography,elizabeth,elizabeth,0,0,0,0,0,82.0,certified fresh,"['biography', 'drama', 'history', 'romance']",75.0,5
1998,cinematography,saving private ryan,saving private ryan,1,0,0,0,0,93.0,certified fresh,"['action', 'drama', 'war']",91.0,7
1998,cinematography,shakespeare in love,shakespeare in love,0,0,0,0,0,92.0,certified fresh,"['drama', 'comedy', 'romance']",87.0,9
1998,cinematography,the thin red line,the thin red line,0,0,0,0,0,80.0,certified fresh,"['action', 'drama', 'war']",78.0,5
1998,director,life is beautiful,life is beautiful,0,0,0,0,0,59.0,False,"['drama', 'romance', 'war']",59.0,5
1998,director,saving private ryan,saving private ryan,1,1,1,0,0,93.0,certified fresh,"['action', 'drama', 'war']",91.0,7
1998,director,shakespeare in love,shakespeare in love,0,0,0,0,0,92.0,certified fresh,"['drama', 'comedy', 'romance']",87.0,9
1998,director,the thin red line,the thin red line,0,0,0,0,0,80.0,certified fresh,"['action', 'drama', 'war']",78.0,5
1998,director,the truman show,the truman show,0,0,0,0,1,94.0,certified fresh,['drama'],90.0,3
1998,score,elizabeth,elizabeth,0,0,0,0,0,82.0,certified fresh,"['biography', 'drama', 'history', 'romance']",75.0,5
1998,score,life is beautiful,life is beautiful,1,0,0,0,0,59.0,False,"['drama', 'romance', 'war']",59.0,5
1998,score,pleasantville,pleasantville,0,0,0,0,0,85.0,certified fresh,"['drama', 'fantasy', 'comedy']",71.0,2
1998,score,saving private ryan,saving private ryan,0,0,0,0,0,93.0,certified fresh,"['action', 'drama', 'war']",91.0,7
1998,score,the thin red line,the thin red line,0,0,0,0,0,80.0,certified fresh,"['action', 'drama', 'war']",78.0,5
1998,score,mulan,mulan,0,0,0,0,0,86.0,certified fresh,"['adventure', 'drama', 'fantasy', 'war', 'animation', 'family', 'musical']",71.0,1
1998,score,patch adams,patch adams,0,0,0,0,0,22.0,rotten,"['biography', 'drama', 'comedy']",25.0,1
1998,score,the prince of egypt,the prince of egypt,0,0,0,0,0,80.0,certified fresh,"['adventure', 'drama', 'animation', 'family', 'musical']",64.0,1
1998,score,shakespeare in love,shakespeare in love,1,0,0,0,0,92.0,certified fresh,"['drama', 'comedy', 'romance']",87.0,9
1998,picture,elizabeth,elizabeth,0,0,0,0,0,82.0,certified fresh,"['biography', 'drama', 'history', 'romance']",75.0,5
1998,picture,life is beautiful,life is beautiful,0,0,0,0,0,59.0,False,"['drama', 'romance', 'war']",59.0,5
1998,picture,saving private ryan,saving private ryan,0,1,1,0,0,93.0,certified fresh,"['action', 'drama', 'war']",91.0,7
1998,picture,shakespeare in love,shakespeare in love,1,1,0,0,1,92.0,certified fresh,"['drama', 'comedy', 'romance']",87.0,9
1998,picture,the thin red line,the thin red line,0,0,0,0,0,80.0,certified fresh,"['action', 'drama', 'war']",78.0,5
1998,effects,armageddon,armageddon,0,0,0,0,0,38.0,rotten,"['action', 'adventure', 'sci-fi', 'thriller', 'romance']",42.0,1
1998,effects,mighty joe young,mighty joe young,0,0,0,0,0,55.0,rotten,"['action', 'adventure', 'thriller', 'fantasy', 'family']",51.0,1
1998,effects,what dreams may come,what dreams may come,1,0,0,0,0,54.0,rotten,"['drama', 'fantasy', 'romance']",44.0,2
1998,screenplay,gods and monsters,gods and monsters,1,0,0,0,0,95.0,certified fresh,"['biography', 'drama']",74.0,3
1998,screenplay,out of sight,out of sight,0,0,1,0,0,93.0,certified fresh,"['thriller', 'comedy', 'romance', 'crime']",85.0,1
1998,screenplay,primary colors,primary colors,0,0,0,0,1,70.0,False,"['drama', 'comedy']",70.0,2
1998,screenplay,a simple plan,a simple plan,0,0,0,0,0,90.0,certified fresh,"['drama', 'thriller', 'crime']",82.0,2
1998,screenplay,the thin red line,the thin red line,0,0,0,0,0,80.0,certified fresh,"['action', 'drama', 'war']",78.0,5
1998,screenplay,bulworth,bulworth,0,0,0,0,0,76.0,certified fresh,"['drama', 'comedy', 'romance']",75.0,1
1998,screenplay,life is beautiful,life is beautiful,0,0,0,0,0,59.0,False,"['drama', 'romance', 'war']",59.0,5
1998,screenplay,saving private ryan,saving private ryan,0,0,0,0,0,93.0,certified fresh,"['action', 'drama', 'war']",91.0,7
1998,screenplay,shakespeare in love,shakespeare in love,1,1,1,0,0,92.0,certified fresh,"['drama', 'comedy', 'romance']",87.0,9
1998,screenplay,the truman show,the truman show,0,0,0,0,1,94.0,certified fresh,['drama'],90.0,3
1999,actor,the insider,russell crowe,0,0,0,0,0,96.0,certified fresh,"['biography', 'drama', 'thriller']",84.0,5
1999,actor,the straight story,richard farnsworth,0,0,0,0,0,96.0,certified fresh,"['adventure', 'biography', 'drama']",86.0,1
1999,actor,sweet and lowdown,sean penn,0,0,0,0,0,70.0,False,"['comedy', 'music']",70.0,2
1999,actor,american beauty,kevin spacey,1,0,0,1,1,87.0,certified fresh,['drama'],86.0,7
1999,actor,the hurricane,denzel washington,0,1,0,0,0,83.0,certified fresh,"['biography', 'drama', 'sport']",74.0,1
1999,supporting actor,the cider house rules,michael caine,1,0,0,1,0,71.0,fresh,"['drama', 'romance']",75.0,6
1999,supporting actor,magnolia,tom cruise,0,1,0,0,0,83.0,certified fresh,['drama'],77.0,2
1999,supporting actor,the green mile,michael clarke duncan,0,0,0,0,0,79.0,certified fresh,"['drama', 'mystery', 'fantasy', 'crime']",61.0,3
1999,supporting actor,the talented mr ripley,jude law,0,0,0,0,0,83.0,certified fresh,"['drama', 'mystery', 'thriller', 'romance', 'crime']",76.0,4
1999,supporting actor,the sixth sense,haley joel osment,0,0,0,0,0,86.0,certified fresh,"['drama', 'mystery', 'thriller']",64.0,5
1999,actress,american beauty,annette bening,0,0,0,1,1,87.0,certified fresh,['drama'],86.0,7
1999,actress,tumbleweeds,janet mcteer,0,1,0,0,0,82.0,certified fresh,none,82.0,1
1999,actress,the end of the affair,julianne moore,0,0,0,0,0,67.0,fresh,"['drama', 'romance']",65.0,2
1999,actress,music of the heart,meryl streep,0,0,0,0,0,63.0,fresh,"['drama', 'music']",54.0,1
1999,supporting actress,the sixth sense,toni collette,0,0,0,0,0,86.0,certified fresh,"['drama', 'mystery', 'thriller']",64.0,5
1999,supporting actress,girl interrupted,angelina jolie,1,1,0,0,0,54.0,rotten,"['biography', 'drama']",51.0,1
1999,supporting actress,being john malkovich,catherine keener,0,0,0,0,0,93.0,certified fresh,"['drama', 'fantasy', 'comedy', 'romance']",90.0,3
1999,supporting actress,sweet and lowdown,samantha morton,0,0,0,0,0,70.0,False,"['comedy', 'music']",70.0,2
1999,production design,anna and the king,anna and the king,0,0,0,0,0,51.0,rotten,"['drama', 'history', 'comedy', 'romance']",56.0,2
1999,production design,anna and the king,anna and the king,0,0,0,0,0,51.0,rotten,"['drama', 'history', 'comedy', 'romance']",56.0,2
1999,production design,the cider house rules,the cider house rules,0,0,0,0,0,71.0,fresh,"['drama', 'romance']",75.0,6
1999,production design,sleepy hollow,sleepy hollow,1,0,0,0,0,68.0,fresh,"['mystery', 'thriller', 'fantasy']",65.0,2
1999,production design,the talented mr ripley,the talented mr ripley,0,0,0,0,0,83.0,certified fresh,"['drama', 'mystery', 'thriller', 'romance', 'crime']",76.0,4
1999,production design,topsy-turvy,topsy-turvy,0,0,0,0,0,90.0,False,"['biography', 'drama', 'comedy', 'music']",90.0,2
1999,cinematography,american beauty,american beauty,1,0,0,0,0,87.0,certified fresh,['drama'],86.0,7
1999,cinematography,the end of the affair,the end of the affair,0,0,0,0,0,67.0,fresh,"['drama', 'romance']",65.0,2
1999,cinematography,the insider,the insider,0,0,0,0,0,96.0,certified fresh,"['biography', 'drama', 'thriller']",84.0,5
1999,cinematography,sleepy hollow,sleepy hollow,0,0,0,0,0,68.0,fresh,"['mystery', 'thriller', 'fantasy']",65.0,2
1999,cinematography,snow falling on cedars,snow falling on cedars,0,0,0,0,0,40.0,rotten,"['drama', 'mystery', 'thriller', 'romance']",44.0,1
1999,director,american beauty,american beauty,1,1,1,0,0,87.0,certified fresh,['drama'],86.0,7
1999,director,being john malkovich,being john malkovich,0,0,0,0,0,93.0,certified fresh,"['drama', 'fantasy', 'comedy', 'romance']",90.0,3
1999,director,the cider house rules,the cider house rules,0,0,0,0,0,71.0,fresh,"['drama', 'romance']",75.0,6
1999,director,the insider,the insider,0,0,0,0,0,96.0,certified fresh,"['biography', 'drama', 'thriller']",84.0,5
1999,director,the sixth sense,the sixth sense,0,0,0,0,0,86.0,certified fresh,"['drama', 'mystery', 'thriller']",64.0,5
1999,score,american beauty,american beauty,0,0,0,0,0,87.0,certified fresh,['drama'],86.0,7
1999,score,the cider house rules,the cider house rules,0,0,0,0,0,71.0,fresh,"['drama', 'romance']",75.0,6
1999,score,the red violin,the red violin,1,0,0,0,0,57.0,False,"['drama', 'mystery', 'romance', 'music']",57.0,1
1999,score,the talented mr ripley,the talented mr ripley,0,0,0,0,0,83.0,certified fresh,"['drama', 'mystery', 'thriller', 'romance', 'crime']",76.0,4
1999,picture,american beauty,american beauty,1,1,1,0,1,87.0,certified fresh,['drama'],86.0,7
1999,picture,the cider house rules,the cider house rules,0,0,0,0,0,71.0,fresh,"['drama', 'romance']",75.0,6
1999,picture,the green mile,the green mile,0,0,0,0,0,79.0,certified fresh,"['drama', 'mystery', 'fantasy', 'crime']",61.0,3
1999,picture,the insider,the insider,0,0,0,0,0,96.0,certified fresh,"['biography', 'drama', 'thriller']",84.0,5
1999,picture,the sixth sense,the sixth sense,0,0,0,0,0,86.0,certified fresh,"['drama', 'mystery', 'thriller']",64.0,5
1999,effects,the matrix,the matrix,1,0,0,0,0,88.0,certified fresh,"['action', 'adventure', 'sci-fi', 'thriller']",73.0,1
1999,effects,stuart little,stuart little,0,0,0,0,0,67.0,fresh,"['adventure', 'fantasy', 'comedy', 'family']",61.0,1
1999,screenplay,the cider house rules,the cider house rules,1,0,0,0,0,71.0,fresh,"['drama', 'romance']",75.0,6
1999,screenplay,election,election,0,0,1,0,0,92.0,certified fresh,"['drama', 'comedy', 'romance']",83.0,1
1999,screenplay,the green mile,the green mile,0,0,0,0,0,79.0,certified fresh,"['drama', 'mystery', 'fantasy', 'crime']",61.0,3
1999,screenplay,the insider,the insider,0,0,0,0,0,96.0,certified fresh,"['biography', 'drama', 'thriller']",84.0,5
1999,screenplay,the talented mr ripley,the talented mr ripley,0,0,0,0,0,83.0,certified fresh,"['drama', 'mystery', 'thriller', 'romance', 'crime']",76.0,4
1999,screenplay,american beauty,american beauty,1,1,1,0,0,87.0,certified fresh,['drama'],86.0,7
1999,screenplay,being john malkovich,being john malkovich,0,0,0,0,1,93.0,certified fresh,"['drama', 'fantasy', 'comedy', 'romance']",90.0,3
